group,bead_size,bead_number,bead_id,experiment,e_factor,beam_energy,dose_level,exp_variable,scf_count,raw_bead,scf_bead,calibrated_count,is_control,mean_control,adjusted_count
3,1.5,81,9_1,linearity,0.995,10.0,500.0,500.0,106.4,62.63,1.0162397438400266,63.647095156700864,False,0.6530161371580657,62.98347420475195
3,1.5,82,9_2,linearity,0.995,10.0,500.0,500.0,114.5,65.65,0.9442255683213312,61.9884085602954,False,0.6530161371580657,61.371814027064325
3,1.5,83,9_3,linearity,0.995,10.0,500.0,500.0,103.7,62.94,1.0427492018057836,65.63063476165601,False,0.6530161371580657,64.94970270586815
3,1.5,84,9_4,linearity,0.995,10.0,500.0,500.0,112.8,65.86,0.9584806286547544,63.12553420320212,False,0.6530161371580657,62.499630885537165
3,1.5,85,9_5,linearity,0.995,10.0,500.0,500.0,112.5,64.47,0.9610410271600951,61.95831502101133,False,0.6530161371580657,61.330739721804825
3,1.5,86,9_6,linearity,0.995,10.0,1000.0,1000.0,111.9,125.9,0.9662030822999019,121.64496806155766,False,0.6530161371580657,121.01402185704396
3,1.5,87,9_7,linearity,0.995,10.0,1000.0,1000.0,105.5,120.8,1.0249251851931573,123.8109623713334,False,0.6530161371580657,123.14166968602255
3,1.5,88,9_8,linearity,0.995,10.0,1000.0,1000.0,107.2,124.7,1.008642006844574,125.77765825351838,False,0.6530161371580657,125.11899874643339
3,1.5,89,9_9,linearity,0.995,10.0,1000.0,1000.0,116.3,130.9,0.9295869754077792,121.68293508087831,False,0.6530161371580657,121.07589978504507
3,1.5,90,9_10,linearity,0.995,10.0,1000.0,1000.0,107.9,126.7,1.0020865739396756,126.96436891815691,False,0.6530161371580657,126.30999021454485
3,1.5,91,10_1,linearity,0.995,10.0,2000.0,2000.0,111.5,268.2,0.9696753709195257,260.0669344806168,False,0.6530161371580657,259.4337208156016
3,1.5,92,10_2,linearity,0.995,10.0,2000.0,2000.0,109.8,258.2,0.984715343109496,254.25350159087188,False,0.6530161371580657,253.6104665813142
3,1.5,93,10_3,linearity,0.995,10.0,2000.0,2000.0,108.8,257.5,0.9937823306223746,255.89895013526146,False,0.6530161371580657,255.24999423654248
3,1.5,94,10_4,linearity,0.995,10.0,2000.0,2000.0,109.5,286.8,0.9874180195136886,283.1914879965259,False,0.6530161371580657,282.5466880956628
3,1.5,95,10_5,linearity,0.995,10.0,2000.0,2000.0,107.6,269.0,1.0048855820397289,270.31422156868706,False,0.6530161371580657,269.6580150676176
3,1.5,96,10_6,linearity,0.995,10.0,3000.0,3000.0,108.7,375.5,0.9946982213328237,373.5091821104753,False,0.6530161371580657,372.8596281203425
3,1.5,97,10_7,linearity,0.995,10.0,3000.0,3000.0,110.2,391.3,0.9811347054392335,383.9180102383721,False,0.6530161371580657,383.2773134429944
3,1.5,98,10_8,linearity,0.995,10.0,3000.0,3000.0,112.7,379.5,0.9593325776102518,364.06671320309056,False,0.6530161371580657,363.4402535490096
3,1.5,99,10_9,linearity,0.995,10.0,3000.0,3000.0,105.7,390.5,1.0229822813188951,399.47458085502853,False,0.6530161371580657,398.8065569173005
3,1.5,100,10_10,linearity,0.995,10.0,3000.0,3000.0,106.2,396.1,1.0181570965248634,403.2920259334984,False,0.6530161371580657,402.6271529193057
3,1.5,101,11_1,linearity,0.995,10.0,5000.0,5000.0,104.2,627.9,1.0377361997914192,651.5945598490321,False,0.6530161371580657,650.9169013644553
3,1.5,102,11_2,linearity,0.995,10.0,5000.0,5000.0,112.3,639.2,0.962755572629577,615.3933620248257,False,0.6530161371580657,614.7646670997598
3,1.5,103,11_3,linearity,0.995,10.0,5000.0,5000.0,101.4,627.9,1.06644700135106,669.6220721483306,False,0.6530161371580657,668.9256650470246
3,1.5,104,11_4,linearity,0.995,10.0,5000.0,5000.0,105.2,673.6,1.0278534182990309,692.3620625662272,False,0.6530161371580657,691.6908576974449
3,1.5,105,11_5,linearity,0.995,10.0,5000.0,5000.0,104.3,608.4,1.0367393778172822,630.7522374640345,False,0.6530161371580657,630.0752299202926
3,1.5,106,11_6,linearity,0.995,10.0,0.0,0.0,104.6,0.4773,1.0337603691285238,0.49341382418504437,True,0.6530161371580657,-0.18164837881036033
3,1.5,107,11_7,linearity,0.995,10.0,0.0,0.0,124.2,0.4136,0.8703654223208088,0.3599831386718865,True,0.6530161371580657,-0.20837952732799656
3,1.5,108,11_8,linearity,0.995,10.0,0.0,0.0,105.5,0.4543,1.0249251851931573,0.4656235116332514,True,0.6530161371580657,-0.20366917367759937
3,1.5,109,11_9,linearity,0.995,10.0,0.0,0.0,103.7,0.6011,1.0427492018057836,0.6267965452054565,True,0.6530161371580657,-0.05413551058241265
3,1.5,110,11_10,linearity,0.995,10.0,0.0,0.0,105.6,0.5069,1.0239528116139291,0.5190416802071007,True,0.6530161371580657,-0.1496160294651679
3,1.5,111,12_1,dose_rate,0.995,6.0,200.0,600.0,104.4,24.31,1.035744469047072,25.17894804253432,False,0.6530161371580657,24.502590190274372
3,1.5,112,12_2,dose_rate,0.995,6.0,200.0,600.0,105.6,26.38,1.0239528116139291,27.01187517037545,False,0.6530161371580657,26.343217460703183
3,1.5,113,12_3,dose_rate,0.995,6.0,200.0,600.0,99.24,24.07,1.0897044896332757,26.229187065472946,False,0.6530161371580657,25.517592449008824
3,1.5,114,12_4,dose_rate,0.995,6.0,200.0,600.0,103.4,23.74,1.045780318293717,24.826824756292844,False,0.6530161371580657,24.143913332524747
3,1.5,115,12_5,dose_rate,0.995,6.0,200.0,600.0,102.2,26.39,1.0580830774077212,27.922812412789764,False,0.6530161371580657,27.231867088788654
3,1.5,116,12_6,dose_rate,0.995,6.0,200.0,500.0,108.1,23.91,1.0002292151020007,23.915480533088836,False,0.6530161371580657,23.262314714770284
3,1.5,117,12_7,dose_rate,0.995,6.0,200.0,500.0,95.26,21.91,1.135326413584606,24.875001721638718,False,0.6530161371580657,24.13361525262618
3,1.5,118,12_8,dose_rate,0.995,6.0,200.0,500.0,101.1,23.69,1.0696176647614541,25.33924247819885,False,0.6530161371580657,24.640764882520294
3,1.5,119,12_9,dose_rate,0.995,6.0,200.0,500.0,101.9,25.45,1.06120412934994,27.00764509195597,False,0.6530161371580657,26.314661670671683
3,1.5,120,12_10,dose_rate,0.995,6.0,200.0,500.0,96.06,22.8,1.1258519840858656,25.669425237157736,False,0.6530161371580657,24.93422572349824
3,1.5,121,13_1,dose_rate,0.995,6.0,200.0,400.0,109.3,24.96,0.9892280609348716,24.691132400934396,False,0.6530161371580657,24.04515051381434
3,1.5,122,13_2,dose_rate,0.995,6.0,200.0,400.0,108.8,25.54,0.9937823306223746,25.381200724095446,False,0.6530161371580657,24.732244825376487
3,1.5,123,13_3,dose_rate,0.995,6.0,200.0,400.0,109.4,26.45,0.9883222114846338,26.141122493768563,False,0.6530161371580657,25.49573214095735
3,1.5,124,13_4,dose_rate,0.995,6.0,200.0,400.0,103.2,24.14,1.047810871632104,25.29415444119899,False,0.6530161371580657,24.609917033333566
3,1.5,125,13_5,dose_rate,0.995,6.0,200.0,400.0,107.0,24.12,1.0105307705607818,24.374002185926056,False,0.6530161371580657,23.71410928565509
3,1.5,126,13_6,dose_rate,0.995,6.0,200.0,300.0,106.1,24.51,1.0191184885497433,24.97859415435421,False,0.6530161371580657,24.31309333565509
3,1.5,127,13_7,dose_rate,0.995,6.0,200.0,300.0,106.0,25.3,1.0200816978741287,25.80806695621546,False,0.6530161371580657,25.141937146284054
3,1.5,128,13_8,dose_rate,0.995,6.0,200.0,300.0,111.7,26.34,0.9679361125742645,25.495437205206127,False,0.6530161371580657,24.863359303957086
3,1.5,129,13_9,dose_rate,0.995,6.0,200.0,300.0,106.9,25.25,1.0114778075519486,25.539814640686703,False,0.6530161371580657,24.87930330997802
3,1.5,130,13_10,dose_rate,0.995,6.0,200.0,300.0,101.8,24.22,1.062248575685977,25.72766050311436,False,0.6530161371580657,25.033995041518246
3,1.5,131,14_1,dose_rate,0.995,6.0,200.0,200.0,112.6,25.27,0.9601860424289189,24.26390129217878,False,0.6530161371580657,23.63688431179876
3,1.5,132,14_2,dose_rate,0.995,6.0,200.0,200.0,100.1,24.16,1.0803240695944858,26.100629521402777,False,0.6530161371580657,25.395160470597304
3,1.5,133,14_3,dose_rate,0.995,6.0,200.0,200.0,101.2,25.93,1.0685586842034047,27.707726681394284,False,0.6530161371580657,27.00994061710907
3,1.5,134,14_4,dose_rate,0.995,6.0,200.0,200.0,106.5,25.05,1.0152837729615625,25.43285851268714,False,0.6530161371580657,24.769861825148514
3,1.5,135,14_5,dose_rate,0.995,6.0,200.0,200.0,89.85,21.09,1.2038351686511994,25.388883706853797,False,0.6530161371580657,24.60275991524616
3,1.5,136,14_6,dose_rate,0.995,6.0,200.0,100.0,103.8,25.07,1.0417427305257752,26.11649025428118,False,0.6530161371580657,25.436215440480748
3,1.5,137,14_7,dose_rate,0.995,6.0,200.0,100.0,101.6,24.21,1.064343648241662,25.767759723930638,False,0.6530161371580657,25.072726146147144
3,1.5,138,14_8,dose_rate,0.995,6.0,200.0,100.0,107.3,25.72,1.0077002702034836,25.9180509496336,False,0.6530161371580657,25.26000641177218
3,1.5,139,14_9,dose_rate,0.995,6.0,200.0,100.0,107.9,25.05,1.0020865739396756,25.102268677188874,False,0.6530161371580657,24.447889973576828
3,1.5,140,14_10,dose_rate,0.995,6.0,200.0,100.0,104.2,24.98,1.0377361997914192,25.922650270789653,False,0.6530161371580657,25.24499178621277
3,1.5,141,15_1,dose_rate,0.995,6.0,200.0,80.0,107.6,25.65,1.0048855820397289,25.775315179319044,False,0.6530161371580657,25.119108678249628
3,1.5,142,15_2,dose_rate,0.995,6.0,200.0,80.0,105.7,24.96,1.0229822813188951,25.533637741719623,False,0.6530161371580657,24.865613803991614
3,1.5,143,15_3,dose_rate,0.995,6.0,200.0,80.0,109.5,26.05,0.9874180195136886,25.72223940833159,False,0.6530161371580657,25.07743950746849
3,1.5,144,15_4,dose_rate,0.995,6.0,200.0,80.0,101.7,24.87,1.0632950799537884,26.444148638450717,False,0.6530161371580657,25.74979979268012
3,1.5,145,15_5,dose_rate,0.995,6.0,200.0,80.0,104.3,24.62,1.0367393778172822,25.52452348186149,False,0.6530161371580657,24.847515938119592
3,1.5,146,15_6,dose_rate,0.995,6.0,200.0,60.0,106.9,25.62,1.0114778075519486,25.914061429480924,False,0.6530161371580657,25.25355009877224
3,1.5,147,15_7,dose_rate,0.995,6.0,200.0,60.0,105.0,24.83,1.0298148870245352,25.570303644819205,False,0.6530161371580657,24.897817905306574
3,1.5,148,15_8,dose_rate,0.995,6.0,200.0,60.0,102.9,25.38,1.0508715297679359,26.67111942551021,False,0.6530161371580657,25.984883358491768
3,1.5,149,15_9,dose_rate,0.995,6.0,200.0,60.0,98.52,24.39,1.0976840623595212,26.772514280948723,False,0.6530161371580657,26.055708874726736
3,1.5,150,15_10,dose_rate,0.995,6.0,200.0,60.0,102.4,23.63,1.056012555224266,24.953576679949407,False,0.6530161371580657,24.263983440346436
4,1.5,151,16_1,dose_rate,0.995,6.0,200.0,0.0,109.0,0.7413,0.9388578222799187,0.6959753036561036,True,0.6571722435608226,0.07898400220378146
4,1.5,152,16_2,dose_rate,0.995,6.0,200.0,0.0,107.2,0.647,0.9546574558543832,0.6176633739377859,True,0.6571722435608226,-0.009711008158106016
4,1.5,153,16_3,dose_rate,0.995,6.0,200.0,0.0,104.0,0.8861,0.9840992002489584,0.872010301340602,True,0.6571722435608226,0.2252876220265828
4,1.5,154,16_4,dose_rate,0.995,6.0,200.0,0.0,98.57,0.9491,1.0384427996103516,0.9855860611101848,True,0.6571722435608226,0.3031502766806683
4,1.5,155,16_5,dose_rate,0.995,6.0,200.0,0.0,100.4,0.7978,1.0194698365237305,0.8133330355786321,True,0.6571722435608226,0.1433657558677471
4,1.5,156,16_6,dose_rate,0.995,10.0,200.0,2400.0,103.6,24.79,0.9879075980686987,24.490229356123038,False,0.6571722435608226,23.84100390346945
4,1.5,157,16_7,dose_rate,0.995,10.0,200.0,2400.0,100.5,23.91,1.0184530202387718,24.351211713909034,False,0.6571722435608226,23.681912657637426
4,1.5,158,16_8,dose_rate,0.995,10.0,200.0,2400.0,104.9,25.92,0.9756367399026394,25.288504298276415,False,0.6571722435608226,24.64734291301423
4,1.5,159,16_9,dose_rate,0.995,10.0,200.0,2400.0,100.8,24.83,1.0154147051131386,25.21274712795923,False,0.6571722435608226,24.545444768055376
4,1.5,160,16_10,dose_rate,0.995,10.0,200.0,2400.0,102.6,24.4,0.9975588121031047,24.340435015315755,False,0.6571722435608226,23.684867052682087
4,1.5,161,17_1,dose_rate,0.995,10.0,200.0,2000.0,100.8,23.26,1.0154147051131386,23.618546040931605,False,0.6571722435608226,22.95124368102775
4,1.5,162,17_2,dose_rate,0.995,10.0,200.0,2000.0,108.2,26.02,0.9458148390704679,24.610102112613575,False,0.6571722435608226,23.98853885282852
4,1.5,163,17_3,dose_rate,0.995,10.0,200.0,2000.0,103.0,24.42,0.9936757859134466,24.26556269200637,False,0.6571722435608226,23.612546546405564
4,1.5,164,17_4,dose_rate,0.995,10.0,200.0,2000.0,99.53,24.32,1.0284025600891402,25.01075026136789,False,0.6571722435608226,24.334912643670418
4,1.5,165,17_5,dose_rate,0.995,10.0,200.0,2000.0,103.0,24.78,0.9936757859134466,24.623285974935207,False,0.6571722435608226,23.970269829334406
4,1.5,166,17_6,dose_rate,0.995,10.0,200.0,1600.0,102.8,24.18,0.9956135129419817,24.07393474293712,False,0.6571722435608226,23.419645176917566
4,1.5,167,17_7,dose_rate,0.995,10.0,200.0,1600.0,103.0,22.64,0.9936757859134466,22.496819793080434,False,0.6571722435608226,21.84380364747963
4,1.5,168,17_8,dose_rate,0.995,10.0,200.0,1600.0,104.7,25.21,0.9775046849753973,24.642893108229767,False,0.6571722435608226,24.00050416131327
4,1.5,169,17_9,dose_rate,0.995,10.0,200.0,1600.0,99.9,24.77,1.0245845262092796,25.378958714203858,False,0.6571722435608226,24.705630202397202
4,1.5,170,17_10,dose_rate,0.995,10.0,200.0,1600.0,102.0,24.35,1.0034405888478408,24.433778338444924,False,0.6571722435608226,23.774345035391796
4,1.5,171,18_1,dose_rate,0.995,10.0,200.0,1200.0,101.6,23.92,1.0074004586945746,24.097018971974226,False,0.6571722435608226,23.434983352369713
4,1.5,172,18_2,dose_rate,0.995,10.0,200.0,1200.0,106.3,23.92,0.9627583787223527,23.029180419038678,False,0.6571722435608226,22.39648233528673
4,1.5,173,18_3,dose_rate,0.995,10.0,200.0,1200.0,102.3,25.12,1.0004910559707172,25.132335325984418,False,0.6571722435608226,24.474840374069604
4,1.5,174,18_4,dose_rate,0.995,10.0,200.0,1200.0,100.8,24.43,1.0154147051131386,24.806581245913975,False,0.6571722435608226,24.139278886010125
4,1.5,175,18_5,dose_rate,0.995,10.0,200.0,1200.0,98.79,24.61,1.0361246344655386,25.499027254196903,False,0.6571722435608226,24.81811490355655
4,1.5,176,18_6,dose_rate,0.995,10.0,200.0,800.0,95.29,23.92,1.0742771788089003,25.696710117108896,False,0.6571722435608226,24.99072497330486
4,1.5,177,18_7,dose_rate,0.995,10.0,200.0,800.0,95.94,23.72,1.0669806990496316,25.30878218145726,False,0.6571722435608226,24.60759208162672
4,1.5,178,18_8,dose_rate,0.995,10.0,200.0,800.0,100.8,23.26,1.0154147051131386,23.618546040931605,False,0.6571722435608226,22.95124368102775
4,1.5,179,18_9,dose_rate,0.995,10.0,200.0,800.0,100.9,24.25,1.0144059578909153,24.599344478854697,False,0.6571722435608226,23.932705039626057
4,1.5,180,18_10,dose_rate,0.995,10.0,200.0,800.0,104.5,25.56,0.9793797964696167,25.032947597763403,False,0.6571722435608226,24.389326379619323
4,1.5,181,19_1,dose_rate,0.995,10.0,200.0,400.0,103.0,24.83,0.9936757859134466,24.672969764230878,False,0.6571722435608226,24.019953618630076
4,1.5,182,19_2,dose_rate,0.995,10.0,200.0,400.0,101.3,25.2,1.0103909321441826,25.4618514900334,False,0.6571722435608226,24.797850614282698
4,1.5,183,19_3,dose_rate,0.995,10.0,200.0,400.0,105.1,24.45,0.9737759202460671,23.80882125001634,False,0.6571722435608226,23.168882743782728
4,1.5,184,19_4,dose_rate,0.995,10.0,200.0,400.0,105.8,24.57,0.9673185793775935,23.76701749530747,False,0.6571722435608226,23.13132257425983
4,1.5,185,19_5,dose_rate,0.995,10.0,200.0,400.0,101.7,23.74,1.0064075640950148,23.892115571615648,False,0.6571722435608226,23.230732454782746
4,1.5,186,19_6,dose_rate,0.995,10.0,200.0,0.0,107.9,0.5071,0.9484503759832996,0.4809591856611312,True,0.6571722435608226,-0.14233607582991953
4,1.5,187,19_7,dose_rate,0.995,10.0,200.0,0.0,105.0,0.5529,0.9747054419479281,0.5389146388530094,True,0.6571722435608226,-0.10163472324285364
4,1.5,188,19_8,dose_rate,0.995,10.0,200.0,0.0,105.0,0.578,0.9747054419479281,0.5633797454459024,True,0.6571722435608226,-0.07716961664996064
4,1.5,189,19_9,dose_rate,0.995,10.0,200.0,0.0,115.3,0.7344,0.8874519941201504,0.6517447444818385,True,0.6571722435608226,0.06853592645337332
4,1.5,190,19_10,dose_rate,0.995,10.0,200.0,0.0,97.84,0.7649,1.0462097641149608,0.8002458485715336,True,0.6571722435608226,0.11270583065286577
4,1.5,201,21_1,energy_resp,1.004,0.06,200.0,0.06,97.41,94.27,1.0508394412088675,99.06263412275993,False,0.6571722435608226,98.37205160955851
4,1.5,202,21_2,energy_resp,1.004,0.06,200.0,0.06,102.7,90.61,0.9965852132346219,90.3005861711891,False,0.6571722435608226,89.64565803070815
4,1.5,203,21_3,energy_resp,1.004,0.06,200.0,0.06,103.3,93.07,0.9907832966867718,92.21220142263785,False,0.6571722435608226,91.5610861406716
4,1.5,204,21_4,energy_resp,1.004,0.06,200.0,0.06,105.7,87.45,0.9682358083865357,84.67222144340255,False,0.6571722435608226,84.03592374490924
4,1.5,205,21_5,energy_resp,1.004,0.06,200.0,0.06,102.1,90.35,1.0024554807915511,90.57185268951663,False,0.6571722435608226,89.91306677213501
4,1.5,207,21_7,energy_resp,1.002,0.1,200.0,0.1,103.1,91.35,0.992709748146046,90.6840354931413,False,0.6571722435608226,90.03165420074745
4,1.5,208,21_8,energy_resp,1.002,0.1,200.0,0.1,97.65,90.34,1.048250395288061,94.69894071032344,False,0.6571722435608226,94.01005964623847
4,1.5,209,21_9,energy_resp,1.002,0.1,200.0,0.1,108.6,89.75,0.9423234902271896,84.57353324789027,False,0.6571722435608226,83.9542644056576
4,1.5,210,21_10,energy_resp,1.002,0.1,200.0,0.1,103.9,93.24,0.9850485442806548,91.84592626872825,False,0.6571722435608226,91.19857970686701
4,1.5,211,22_1,energy_resp,1.002,0.1,200.0,0.1,106.7,90.04,0.9591410590271942,86.36106095480856,False,0.6571722435608226,85.73074007315637
4,1.5,212,22_2,energy_resp,1.002,0.15,200.0,0.15,104.4,73.69,0.9803200525250388,72.23978467057012,False,0.6571722435608226,71.59554554224457
4,1.5,213,22_3,energy_resp,1.002,0.15,200.0,0.15,104.1,76.64,0.9831516843227806,75.3487450864979,False,0.6571722435608226,74.7026450883509
4,1.5,215,22_5,energy_resp,1.002,0.15,200.0,0.15,103.0,73.41,0.9936757859134466,72.94573944390612,False,0.6571722435608226,72.2927232983053
4,1.5,216,22_6,energy_resp,1.002,0.15,200.0,0.15,99.29,74.94,1.0308943743815944,77.25522441615668,False,0.6571722435608226,76.57774924727009
4,1.5,217,22_7,energy_resp,1.002,0.15,200.0,0.15,103.5,75.09,0.9888643076850804,74.2538208640727,False,0.6571722435608226,73.60396668841406
4,1.5,218,22_8,energy_resp,1.006,0.18,200.0,0.18,97.11,65.4,1.0540937891648186,68.93773381137913,False,0.6571722435608226,68.24501263103016
4,1.5,219,22_9,energy_resp,1.006,0.18,200.0,0.18,101.9,67.22,1.0044276349302745,67.51762562001305,False,0.6571722435608226,66.85754365767143
4,1.5,220,22_10,energy_resp,1.006,0.18,200.0,0.18,102.0,66.81,1.0034405888478408,67.03986574092424,False,0.6571722435608226,66.38043243787112
4,1.5,221,23_1,energy_resp,1.006,0.18,200.0,0.18,98.01,68.71,1.0443906590578746,71.76008218386656,False,0.6571722435608226,71.07373763129954
4,1.5,222,23_2,energy_resp,1.006,0.18,200.0,0.18,104.0,69.67,0.9840992002489584,68.56219128134494,False,0.6571722435608226,67.91546860203091
4,1.5,223,23_3,energy_resp,1.003,0.22,200.0,0.22,103.5,42.36,0.9888643076850804,41.88829207354001,False,0.6571722435608226,41.23843789788138
4,1.5,224,23_4,energy_resp,1.003,0.22,200.0,0.22,101.9,42.01,1.0044276349302745,42.19600494342083,False,0.6571722435608226,41.53592298107921
4,1.5,225,23_5,energy_resp,1.003,0.22,200.0,0.22,101.8,42.56,1.0054166247635705,42.79053154993756,False,0.6571722435608226,42.12979965092834
4,1.5,226,23_6,energy_resp,1.003,0.22,200.0,0.22,101.4,42.32,1.0093921368919845,42.717475233268786,False,0.6571722435608226,42.05413073803483
4,1.5,227,23_7,energy_resp,1.003,0.22,200.0,0.22,100.7,41.36,1.0164254605725025,42.0393570492787,False,0.6571722435608226,41.37139044894193
4,1.5,229,23_9,energy_resp,0.995,6.0,200.0,6.0,105.0,25.63,0.9747054419479281,24.981700477125397,False,0.6571722435608226,24.341151115029533
4,1.5,230,23_10,energy_resp,0.995,6.0,200.0,6.0,103.2,25.99,0.9917455868912668,25.77546780330402,False,0.6571722435608226,25.123720130925143
4,1.5,231,24_1,energy_resp,0.995,6.0,200.0,6.0,95.21,22.54,1.0751821098348882,24.23460475567838,False,0.6571722435608226,23.528024916321726
4,1.5,232,24_2,energy_resp,0.995,6.0,200.0,6.0,102.3,25.23,1.0004910559707172,25.242389342141195,False,0.6571722435608226,24.58489439022638
4,1.5,233,24_3,energy_resp,0.995,6.0,200.0,6.0,101.9,23.3,1.0044276349302745,23.403163893875398,False,0.6571722435608226,22.74308193153378
4,1.5,234,24_4,energy_resp,0.995,10.0,200.0,10.0,102.0,23.53,1.0034405888478408,23.610957055589697,False,0.6571722435608226,22.951523752536566
4,1.5,235,24_5,energy_resp,0.995,10.0,200.0,10.0,96.56,22.58,1.0601127443736773,23.93734576795763,False,0.6571722435608226,23.24066909731016
4,1.5,236,24_6,energy_resp,0.995,10.0,200.0,10.0,104.4,24.41,0.9803200525250388,23.9296124821362,False,0.6571722435608226,23.285373353810655
4,1.5,237,24_7,energy_resp,0.995,10.0,200.0,10.0,108.2,26.77,0.9458148390704679,25.319463241916427,False,0.6571722435608226,24.697899982131368
4,1.5,238,24_8,energy_resp,0.995,10.0,200.0,10.0,104.1,23.86,0.9831516843227806,23.457999187941542,False,0.6571722435608226,22.81189918979454
4,1.5,239,24_9,energy_resp,0.995,10.0,200.0,10.0,104.2,24.18,0.98220599122676,23.749740867863057,False,0.6571722435608226,23.104262352969684
4,1.5,240,24_10,energy_resp,0.995,10.0,200.0,10.0,101.9,24.19,1.0044276349302745,24.297104488963342,False,0.6571722435608226,23.637022526621724
4,1.5,241,25_1,energy_resp,0.995,10.0,200.0,10.0,102.8,23.77,0.9956135129419817,23.665733202630907,False,0.6571722435608226,23.01144363661135
4,1.5,242,25_2,energy_resp,0.995,10.0,200.0,10.0,97.4,24.62,1.0509475956948982,25.874329806008394,False,0.6571722435608226,25.183676216680727
4,1.5,243,25_3,energy_resp,0.995,10.0,200.0,10.0,97.47,23.32,1.0501909814780424,24.490453688067948,False,0.6571722435608226,23.80029732460268
4,1.5,244,25_4,energy_resp,0.0,0.0,200.0,0.0,103.9,0.619,0.9850485442806548,0.6097450489097254,True,0.6571722435608226,-0.037601512951514905
4,1.5,245,25_5,energy_resp,0.0,0.0,200.0,0.0,94.77,0.4692,1.0801866088367391,0.506823556866198,True,0.6571722435608226,-0.20304510032739853
4,1.5,246,25_6,energy_resp,0.0,0.0,200.0,0.0,101.4,0.5964,1.0093921368919845,0.6020014704423796,True,0.6571722435608226,-0.061343024791578826
4,1.5,247,25_7,energy_resp,0.0,0.0,200.0,0.0,102.5,0.584,0.9985343151172261,0.58314404002846,True,0.6571722435608226,-0.0730649961095969
4,1.5,248,25_8,energy_resp,0.0,0.0,200.0,0.0,99.12,0.5191,1.032666728046336,0.536057298528853,True,0.6571722435608226,-0.14258261199197145
